id,cycle,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
20,135,518.67,643.02,1596.09,1404.87,14.62,21.61,553.57,2388.13,9057.71,1.3,47.64,521.38,2388.11,8138.04,8.4159,0.03,391,2388,100,38.75,23.2011,0.0023,0.0001,100
20,136,518.67,642.58,1592.19,1411.48,14.62,21.61,553,2388.06,9067.31,1.3,47.48,521.35,2388.11,8143.04,8.4309,0.03,392,2388,100,38.78,23.1973,-0.0006,-0.0003,100
20,137,518.67,642.33,1590.22,1406.73,14.62,21.61,553.16,2388.09,9065.44,1.3,47.61,521.51,2388.09,8136.78,8.4387,0.03,395,2388,100,38.74,23.2441,-0.0019,-0.0004,100
20,138,518.67,642.68,1594.24,1409.55,14.62,21.61,553.32,2388.17,9057.05,1.3,47.43,521.1,2388.11,8144.93,8.4461,0.03,395,2388,100,38.75,23.2664,0.0021,0.0001,100
20,139,518.67,642.94,1600.44,1405.35,14.62,21.61,552.71,2388.06,9059.32,1.3,47.68,521.7,2388.13,8145.31,8.4258,0.03,392,2388,100,38.87,23.2759,-0.0032,0.0004,100
20,140,518.67,642.77,1586.71,1414.35,14.62,21.61,552.91,2388.09,9060.05,1.3,47.66,521.88,2388.11,8140.99,8.4186,0.03,393,2388,100,38.78,23.3328,-0.0007,-0.0004,100
20,141,518.67,642.02,1590.7,1408.64,14.62,21.61,552.68,2388.14,9062.2,1.3,47.56,520.98,2388.09,8144.96,8.4166,0.03,393,2388,100,38.68,23.2373,0.0002,-0.0004,100
20,142,518.67,643.11,1596.59,1414.38,14.62,21.61,554.09,2388.13,9065.4,1.3,47.58,521.27,2388.1,8143.38,8.4286,0.03,393,2388,100,38.79,23.228,0.0005,-0.0005,100
20,143,518.67,642.23,1594.34,1407.23,14.62,21.61,553.52,2388.13,9075.1,1.3,47.59,521.19,2388.1,8141.64,8.4809,0.03,394,2388,100,38.77,23.2764,0.0009,0,100
20,144,518.67,642.8,1593.7,1410.49,14.62,21.61,553.27,2388.09,9062.01,1.3,47.6,520.97,2388.11,8145.96,8.4373,0.03,393,2388,100,38.81,23.2275,0,-0.0002,100
20,145,518.67,642.39,1595.94,1409.94,14.62,21.61,552.75,2388.13,9062.99,1.3,47.77,521.53,2388.12,8139.83,8.4452,0.03,394,2388,100,38.7,23.2294,0.0005,-0.0004,100
20,146,518.67,642.37,1591.66,1405.53,14.62,21.61,553.41,2388.11,9060.41,1.3,47.5,521.34,2388.13,8144.03,8.4258,0.03,392,2388,100,38.99,23.1897,0.0005,-0.0001,100
20,147,518.67,642.65,1592.81,1409.32,14.62,21.61,552.82,2388.15,9070.8,1.3,47.68,520.89,2388.13,8142.99,8.4544,0.03,393,2388,100,38.76,23.2081,0.0008,0.0004,100
20,148,518.67,643.28,1593.83,1413.53,14.62,21.61,553,2388.13,9068.22,1.3,47.58,520.96,2388.11,8141.38,8.4653,0.03,393,2388,100,38.74,23.3001,0.0036,-0.0002,100
20,149,518.67,643.01,1585.77,1413.04,14.62,21.61,552.51,2388.16,9065.68,1.3,47.62,521.11,2388.1,8147.29,8.4343,0.03,395,2388,100,38.71,23.2476,0.0013,0.0003,100
20,150,518.67,643.12,1591.81,1413.56,14.62,21.61,552.79,2388.12,9056.44,1.3,47.57,520.37,2388.1,8144.27,8.4781,0.03,393,2388,100,38.73,23.3186,-0.0018,0.0001,100
20,151,518.67,642.7,1589.71,1405.9,14.62,21.61,552.97,2388.12,9069.12,1.3,47.54,521,2388.13,8149.88,8.4696,0.03,394,2388,100,38.95,23.2471,-0.0002,-0.0005,100
20,152,518.67,643.11,1594.7,1415.16,14.62,21.61,552.68,2388.19,9062.26,1.3,47.72,521.41,2388.15,8143.15,8.4362,0.03,395,2388,100,38.85,23.2591,-0.0001,-0.0003,100
20,153,518.67,643.26,1598.54,1418.6,14.62,21.61,552.7,2388.12,9062.42,1.3,47.7,521.04,2388.15,8140.25,8.4699,0.03,393,2388,100,38.88,23.1226,-0.0007,0,100
20,154,518.67,643.14,1595.51,1412.13,14.62,21.61,552.48,2388.11,9066.4,1.3,47.72,521.24,2388.12,8139.77,8.4719,0.03,393,2388,100,38.67,23.296,-0.0032,0.0003,100
20,155,518.67,642.51,1594.03,1420.41,14.62,21.61,553.12,2388.17,9060,1.3,47.7,520.88,2388.12,8148.76,8.4623,0.03,394,2388,100,38.74,23.2871,-0.0005,-0.0001,100
20,156,518.67,642.95,1594.28,1414.16,14.62,21.61,551.96,2388.15,9068.44,1.3,47.76,520.45,2388.17,8144.44,8.485,0.03,395,2388,100,38.79,23.275,-0.0022,-0.0004,100
20,157,518.67,642.7,1582.66,1412.86,14.62,21.61,553.08,2388.1,9066.88,1.3,47.64,520.78,2388.14,8144.38,8.4636,0.03,395,2388,100,38.66,23.2148,0.0002,-0.0005,100
20,158,518.67,642.88,1588.21,1412.79,14.62,21.61,552.29,2388.15,9063.83,1.3,47.92,520.83,2388.18,8139.81,8.4399,0.03,395,2388,100,38.7,23.2305,-0.0019,-0.0004,100
20,159,518.67,642.83,1595.41,1413.8,14.62,21.61,552.35,2388.12,9067.9,1.3,47.57,521.1,2388.19,8142,8.4798,0.03,394,2388,100,38.77,23.27,-0.0021,-0.0001,100
20,160,518.67,643.16,1594.37,1411.52,14.62,21.61,553.16,2388.17,9063.28,1.3,47.63,521.33,2388.16,8143.1,8.4664,0.03,393,2388,100,38.71,23.0929,-0.0001,0.0003,100
20,161,518.67,642.94,1595.47,1421.83,14.62,21.61,552.19,2388.11,9067.58,1.3,47.49,520.96,2388.1,8145.41,8.4554,0.03,395,2388,100,38.61,23.2271,0.0017,0.0004,100
20,162,518.67,642.97,1590.25,1408.09,14.62,21.61,552.44,2388.14,9059.65,1.3,47.83,520.15,2388.21,8133.73,8.4646,0.03,394,2388,100,38.56,23.1973,-0.0011,0.0004,100
20,163,518.67,643.58,1595.94,1414.61,14.62,21.61,552.67,2388.07,9069.25,1.3,47.56,520.91,2388.15,8145.32,8.4519,0.03,394,2388,100,38.65,23.1725,0.0004,-0.0004,100
20,164,518.67,642.96,1595.7,1420.11,14.62,21.61,552.94,2388.16,9067.72,1.3,47.73,520.78,2388.07,8144.78,8.4799,0.03,395,2388,100,38.82,23.3475,0.0002,0.0004,100
20,165,518.67,643.14,1591.64,1413.17,14.62,21.61,552.94,2388.18,9061.42,1.3,47.75,521.33,2388.12,8147.8,8.457,0.03,395,2388,100,38.77,23.2679,-0.0013,0.0003,100
20,166,518.67,642.99,1591.99,1412.38,14.62,21.61,552.94,2388.17,9066.06,1.3,47.74,520.65,2388.19,8142.45,8.4764,0.03,393,2388,100,38.72,23.1831,0.0021,0.0004,100
20,167,518.67,643.19,1597.32,1417.47,14.62,21.61,552.15,2388.19,9068.29,1.3,47.68,521.28,2388.11,8140.51,8.4519,0.03,394,2388,100,38.62,23.2662,-0.0012,-0.0002,100
20,168,518.67,643.36,1599.19,1415.2,14.62,21.61,551.71,2388.18,9070.87,1.3,47.82,520.4,2388.18,8143.22,8.4651,0.03,394,2388,100,38.5,23.2343,0.0005,0.0003,100
20,169,518.67,642.55,1593.43,1423.55,14.62,21.61,552.14,2388.17,9062.94,1.3,47.82,520.56,2388.15,8139.38,8.5198,0.03,395,2388,100,38.74,23.0718,-0.0014,-0.0004,100
20,170,518.67,643.16,1599.33,1418.72,14.62,21.61,552.55,2388.09,9071.92,1.3,47.82,520.54,2388.14,8144.74,8.5027,0.03,394,2388,100,38.71,23.2006,0.0011,0.0003,100
20,171,518.67,642.95,1594.47,1425.58,14.62,21.61,552.9,2388.15,9069.08,1.3,47.87,520.56,2388.13,8143.27,8.4611,0.03,394,2388,100,38.68,23.2134,0.0013,-0.0005,100
20,172,518.67,643.25,1597.93,1423.52,14.62,21.61,552.69,2388.13,9063.72,1.3,47.81,520.29,2388.23,8138.73,8.4624,0.03,393,2388,100,38.51,23.2388,0.0036,-0.0004,100
20,173,518.67,643.61,1599.27,1421.49,14.62,21.61,552.4,2388.17,9058.28,1.3,47.66,521,2388.17,8142.99,8.4736,0.03,397,2388,100,38.44,23.1382,0.0029,0.0003,100
20,174,518.67,642.9,1595.25,1412.24,14.62,21.61,552.47,2388.13,9064.66,1.3,48,520.57,2388.14,8143.32,8.4933,0.03,395,2388,100,38.55,23.1945,0.0009,-0.0003,100
20,175,518.67,643.25,1596.96,1423.29,14.62,21.61,552.6,2388.17,9071.64,1.3,47.66,520.51,2388.22,8138.23,8.4797,0.03,394,2388,100,38.78,23.2132,0.0021,0.0001,100
20,176,518.67,643.04,1594.86,1417.71,14.62,21.61,551.97,2388.16,9065.93,1.3,47.97,520.63,2388.11,8141.39,8.4541,0.03,396,2388,100,38.64,23.1437,-0.0047,-0.0002,100
20,177,518.67,643,1593.11,1419.83,14.62,21.61,552.23,2388.17,9064.64,1.3,47.69,519.9,2388.19,8141.31,8.492,0.03,394,2388,100,38.76,23.1983,0.0048,-0.0004,100
20,178,518.67,643.39,1592.45,1418.64,14.62,21.61,551.48,2388.17,9064.83,1.3,47.84,520.46,2388.15,8140.19,8.4945,0.03,393,2388,100,38.83,23.2044,0.0004,0,100
20,179,518.67,643.49,1601.55,1420.07,14.62,21.61,551.72,2388.16,9064.29,1.3,48.04,520.6,2388.23,8143.16,8.5017,0.03,394,2388,100,38.71,23.1794,-0.0026,0.0003,100
20,180,518.67,643.13,1598.52,1419.75,14.62,21.61,551.71,2388.23,9058.97,1.3,47.88,520.29,2388.24,8139.04,8.5414,0.03,394,2388,100,38.55,23.1112,0.0012,-0.0004,100
20,181,518.67,643.74,1606.18,1423.78,14.62,21.61,552.25,2388.15,9061.08,1.3,47.96,520.76,2388.21,8145.65,8.479,0.03,395,2388,100,38.61,23.2107,0.0007,-0.0004,100
20,182,518.67,643.54,1589.93,1421.09,14.62,21.61,551.23,2388.23,9064.55,1.3,48.02,520.34,2388.22,8139.41,8.4677,0.03,396,2388,100,38.66,23.1186,-0.0008,-0.0005,100
20,183,518.67,643.33,1604.18,1423.09,14.62,21.61,551.55,2388.24,9060.81,1.3,48.05,520.23,2388.23,8137.63,8.5354,0.03,397,2388,100,38.51,23.146,0.0008,0.0003,100
20,184,518.67,643.75,1595.12,1419.6,14.62,21.61,552.19,2388.14,9066.49,1.3,48.13,520.64,2388.21,8138.86,8.469,0.03,395,2388,100,38.35,23.0242,-0.0006,-0.0004,100
